time,voltage,height
60.756706237793,3.5,0.0396
61.7756788730621,3.5,0.0398
62.791116476059,3.5,0.0396
63.8076710700989,3.5,0.0396
64.8238799571991,3.5,0.0398
65.8426089286804,3.5,0.044
66.8609433174133,3.5,0.044
67.8632371425629,3.5,0.0449
68.8653938770294,3.5,0.0457
69.8876941204071,3.5,0.0379
70.9060070514679,3.5,0.043
71.9255313873291,3.5,0.0398
72.9473249912262,3.5,0.0396
73.9575850963593,3.5,0.0449
74.9750587940216,3.5,0.0449
76.9901757240295,3.5,0.0362
78.0043525695801,3.5,0.0398
79.0183885097504,3.5,0.0398
80.0249314308167,3.5,0.0398
81.0661957263947,3.5,0.0396
82.0795588493347,3.5,0.0396
83.0882608890533,3.5,0.0398
84.0916640758514,3.5,0.0396
85.0943260192871,3.5,0.0396
86.0975778102875,3.5,0.0398
87.0996558666229,3.5,0.0396
88.1011500358582,3.5,0.0398
89.1025233268738,3.5,0.0483
90.1202757358551,3.5,0.0483
91.1336123943329,3.5,0.044
92.1473035812378,3.5,0.044
93.1490848064423,3.5,0.044
94.1520383358002,3.5,0.044
95.1536469459534,3.5,0.0398
97.1642622947693,3.5,0.0396
98.17036652565,3.5,0.0398
99.1830248832703,3.5,0.0396
100.19468331337,3.5,0.0396
101.205353021622,3.5,0.0396
102.218934059143,3.5,0.0396
103.233906269073,3.5,0.0396
104.249011278152,3.5,0.0398
105.263026475906,3.5,0.0396
106.284783363342,3.5,0.0396
107.300673007965,3.5,0.0398
108.317584991455,3.5,0.0398
109.321704149246,3.5,0.0396
110.338819980621,3.5,0.0388
111.35826921463,3.5,0.0396
112.377295255661,3.5,0.0388
113.392876625061,3.5,0.0388
114.413529157639,3.5,0.0388
116.430086135864,3.5,0.0388
117.453543663025,3.5,0.0396
118.478972434998,3.5,0.0396
119.499915599823,3.5,0.0396
120.516344070435,3.5,0.0398
121.536000013351,3.5,0.0396
122.548936605453,3.5,0.0388
123.56640625,3.5,0.0388
124.583411693573,3.5,0.0398
125.604738950729,3.5,0.0396
126.627740621567,3.5,0.0398
127.649524211884,3.5,0.0388
128.668538093567,3.5,0.0389
129.685779094696,3.5,0.0388
130.699107885361,3.5,0.0388
131.708495378494,3.5,0.0388
132.732352495193,3.5,0.0388
133.74583363533,3.5,0.0389
134.766534805298,3.5,0.0389
136.78688287735,3.5,0.0388
137.789195299149,3.5,0.0388
138.809637308121,3.5,0.0388
139.830945968628,3.5,0.0388
140.847743749619,3.5,0.0388
141.867496728897,3.5,0.0389
142.873775959015,3.5,0.0398
143.890824556351,3.5,0.0388
144.912946224213,3.5,0.0396
145.920493602753,3.5,0.0388
146.922791481018,3.5,0.0396
147.9398458004,3.5,0.0388
148.945430994034,3.5,0.0388
149.954360485077,3.5,0.0388
150.96786904335,3.5,0.0388
151.988282442093,3.5,0.0388
153.010536193848,3.5,0.0388
154.024820327759,3.5,0.0388
155.042891263962,3.5,0.0388
157.051745414734,3.5,0.0388
158.064886808395,3.5,0.0388
159.080969810486,3.5,0.0388
160.100136756897,3.5,0.0388
161.119015693665,3.5,0.0388
162.12593793869,3.5,0.0388
163.134807348251,3.5,0.0389
164.138865709305,3.5,0.0388
165.141309976578,3.5,0.0388
166.153915166855,3.5,0.0388
167.157769680023,3.5,0.0389
168.160443067551,3.5,0.0388
169.161515951157,3.5,0.0388
170.163795232773,3.5,0.0388
171.164430141449,3.5,0.0388
172.165058851242,3.5,0.0388
173.16606092453,3.5,0.0388
174.169033527374,3.5,0.0388
175.170665740967,3.5,0.0388
177.182316541672,3.5,0.0388
178.191188812256,3.5,0.0388
179.193551778793,3.5,0.0388
180.196235179901,3.5,0.0388
181.198409557343,3.5,0.0388
182.207990646362,3.5,0.0389
183.210021734238,3.5,0.0388
184.214597225189,3.5,0.0388
185.217018604279,3.5,0.0388
186.218057870865,3.5,0.0388
187.219503879547,3.5,0.0388
188.220839738846,3.5,0.0388
189.222273826599,3.5,0.0388
190.223802566528,3.5,0.0388
191.226623058319,3.5,0.0388
192.228434562683,3.5,0.0388
193.23049902916,3.5,0.0388
194.231018781662,3.5,0.0388
195.243200778961,7.5,0.0388
197.252990007401,7.5,0.0388
198.262051105499,7.5,0.0398
199.266377925873,7.5,0.0398
200.275447130203,7.5,0.0396
201.289880752563,7.5,0.044
202.312397241592,7.5,0.044
203.326319932938,7.5,0.044
204.347214460373,7.5,0.044
205.373217344284,7.5,0.044
206.393633365631,7.5,0.044
207.409734010696,7.5,0.044
208.428689956665,7.5,0.0449
209.442381858826,7.5,0.0457
210.45681476593,7.5,0.0457
211.477610826492,7.5,0.0466
212.495702028275,7.5,0.0474
213.517123699188,7.5,0.0483
214.534279108047,7.5,0.0534
215.557566642761,7.5,0.0544
217.573112010956,7.5,0.0508
218.586915016174,7.5,0.0551
219.607292413712,7.5,0.0508
220.623719453812,7.5,0.0508
221.641182899475,7.5,0.0508
222.65833735466,7.5,0.0508
223.672831773758,7.5,0.0468
224.675063610077,7.5,0.0468
225.694284200668,7.5,0.0466
226.709837436676,7.5,0.0468
227.727967977524,7.5,0.0517
228.743268251419,7.5,0.0483
229.759240627289,7.5,0.0525
230.761965990067,7.5,0.0576
