Time,Height (m),Voltage (V)
1739979419.5669212,0.0,0.0
1739979420.6309102,0.0,0.0
1739979421.6536515,0.0,0.0
1739979583.434163,0.0,0.0
1739979584.4446633,0.0,0.0
1739979585.4703488,0.0,0.0
1739979586.495642,0.0,0.0
1739979587.4989445,0.0,0.0
1739979588.5333724,0.0,0.0
1739979589.590853,0.0,0.0
1739979590.614389,0.0,0.0
1739979591.6301975,0.0,0.0
1739979592.6445696,0.0,0.0
1739979593.6517656,0.0,0.0
1739979594.6752713,0.0,0.0
1739979595.678712,0.0,0.0
1739979596.6964417,0.0,0.0
1740472056.3983424,0.4808225631713867,3.058649999999999
1740472057.4805138,0.0,0.0
1740472058.4906697,0.4974152743816376,3.4145824543380696
1740472059.521867,0.0,0.0
1740472060.5332685,0.4791487455368042,3.024507306450598
1740472061.5400114,0.0,0.0
1740472062.5455475,0.45726481080055237,2.6586521809851966
1740472063.5851338,0.0,0.0
1740472064.654644,0.428689181804657,2.306435924077019
1740472065.6849723,0.0,0.0
1740472066.772002,0.39364093542099,1.990628688454609
1740472067.8438258,0.0,0.0
1740472069.213468,0.37901341915130615,1.8824999999999998
1740472070.442576,0.0,0.0
1740472071.687807,0.3779429495334625,1.8749999999999998
1740472073.0391867,0.0,0.0
1740472074.061666,0.3759188950061798,1.8609599999999993
1740472075.299544,0.0,0.0
1740472076.3414588,0.3761885464191437,1.8628199999999997
1740472077.6916566,0.0,0.0
1740472078.881675,0.37740054726600647,1.8712200000000005
1740472079.938085,0.0,0.0
1740472081.3005567,0.37887680530548096,1.881540000000002
1740472082.3139,0.0,0.0
1740472083.317437,0.37577953934669495,1.8599999999999999
1740472084.3196974,0.0,0.0
1740472085.3382993,0.3759188950061798,1.8609599999999975
1740472086.3536408,0.0,0.0
1740472087.3664966,0.3759101927280426,1.860899999999999
1740472088.3892627,0.0,0.0
1740472089.417902,0.3760494589805603,1.86186
1740472090.4572248,0.0,0.0
1740472091.4734323,0.3759188950061798,1.8609599999999975
1740472092.4958246,0.0,0.0
1740472093.5216074,0.3759188950061798,1.860960000000001
1740472094.5646045,0.0,0.0
1740472095.636072,0.37645772099494934,1.8646800000000017
1740472096.6368818,0.0,0.0
1740472097.638218,0.37577953934669495,1.8599999999999999
1740472098.681013,0.0,0.0
1740472099.6895223,0.37577953934669495,1.8599999999999999
1740472100.692927,0.0,0.0
1740472101.7028136,0.3759101927280426,1.8609000000000024
1740472102.7713115,0.0,0.0
1740472103.7856698,0.3759101927280426,1.860899999999999
1740472104.8390849,0.0,0.0
1740472105.90809,0.3763188421726227,1.8637200000000005
1740472106.9330537,0.0,0.0
1740472107.9730134,0.3760494589805603,1.86186
1740472109.0446334,0.0,0.0
1740472110.114495,0.3763275444507599,1.863779999999999
1740472111.1455252,0.0,0.0
1740472112.149025,0.3759101927280426,1.860899999999999
1740472113.1629894,0.0,0.0
1740472114.164937,0.3759188950061798,1.860960000000001
1740472115.1831386,0.0,0.0
1740472116.2139986,0.3760494589805603,1.86186
1740472117.2214966,0.0,0.0
1740472118.225724,0.3759188950061798,1.860960000000001
1740472119.2319021,0.0,0.0
1740472120.2363327,0.37577953934669495,1.8599999999999999
1740472121.2506425,0.0,0.0
1740472122.3614812,0.376735121011734,1.8666000000000007
1740472123.4061158,0.0,0.0
1740472124.451862,0.3761885464191437,1.8628200000000013
1740472125.4635084,0.0,0.0
1740472126.4872174,0.3759188950061798,1.860960000000001
1740472127.5021362,0.0,0.0
1740472128.522038,0.3759188950061798,1.860960000000001
1740473227.3025496,0.27664700150489807,1.3595399999999938
1740473228.4164062,0.0,0.0
1740473229.421528,0.38505133986473083,1.9258121233069834
1740473230.4374976,0.0,0.0
1740473231.4518504,0.3759101927280426,1.8609000000000058
1740473232.4541695,0.0,0.0
1740473233.4568727,0.37577953934669495,1.8599999999999999
1740473234.4657464,0.0,0.0
1740473235.4732065,0.37577953934669495,1.8599999999999999
1740473236.490989,0.0,0.0
1740473237.5307934,0.37617990374565125,1.8627600000000029
1740473238.5478687,0.0,0.0
1740473239.5533974,0.37577953934669495,1.8599999999999999
1740473240.6215773,0.0,0.0
1740473241.6282434,0.37577953934669495,1.8599999999999999
1740473242.6423414,0.0,0.0
1740473243.6494179,0.3759101927280426,1.8609000000000058
1740473244.6545482,0.0,0.0
1740473245.6590202,0.37577953934669495,1.8599999999999999
1740473246.6921277,0.0,0.0
1740473247.7039256,0.3759101927280426,1.8609000000000058
1740473248.7470863,0.0,0.0
1740473249.767013,0.3759188950061798,1.8609599999999908
1740473250.7685883,0.0,0.0
1740473251.7695386,0.37577953934669495,1.8599999999999999
1740473252.771841,0.0,0.0
1740473253.778801,0.3759101927280426,1.8609000000000058
1740473254.8243556,0.0,0.0
1740473255.8379505,0.3759188950061798,1.8609599999999908
1740473256.8544843,0.0,0.0
1740473257.8786223,0.3759101927280426,1.8609000000000058
1740473258.9042099,0.0,0.0
1740473259.9500296,0.3761885464191437,1.8628200000000013
1740473260.9793336,0.0,0.0
1740473262.0127165,0.3760494589805603,1.8618599999999967
1740473263.0145326,0.0,0.0
1740473264.0193946,0.37577953934669495,1.8599999999999999
1740473265.021661,0.0,0.0
1740473266.0233138,0.3759101927280426,1.8609000000000058
1740473267.0256257,0.0,0.0
1740473268.0309258,0.37577953934669495,1.8599999999999999
1740473269.0775821,0.0,0.0
1740473270.1075318,0.37605810165405273,1.8619199999999954
1740473271.1195297,0.0,0.0
1740473272.1618679,0.3760494589805603,1.8618599999999967
1740473273.1736999,0.0,0.0
1740473274.175202,0.37577953934669495,1.8599999999999999
1740473275.1844733,0.0,0.0
1740473276.2170916,0.3760494589805603,1.8618599999999967
1740473277.2441149,0.0,0.0
1740473278.264479,0.3759188950061798,1.8609599999999908
1740473279.2660682,0.0,0.0
1740473280.2674158,0.37577953934669495,1.8599999999999999
1740473281.2687075,0.0,0.0
1740473282.2795298,0.3759101927280426,1.8609000000000058
1740473283.28119,0.0,0.0
1740473284.291098,0.3759188950061798,1.8609599999999908
1740473285.301832,0.0,0.0
1740473286.302992,0.37577953934669495,1.8599999999999999
1740473287.4068015,0.0,0.0
1740473288.449764,0.3761885464191437,1.8628200000000013
1740473289.470891,0.0,0.0
1740473290.502811,0.3760494589805603,1.8618600000000105
1740473291.507221,0.0,0.0
1740473292.50865,0.37577953934669495,1.8599999999999999
1740473293.5103972,0.0,0.0
1740473294.518791,0.37577953934669495,1.8599999999999999
1740473295.5702164,0.0,0.0
1740473296.5936673,0.3759188950061798,1.8609599999999908
1740473297.6007285,0.0,0.0
1740473298.6018906,0.37577953934669495,1.8599999999999999
1740473299.6039758,0.0,0.0
1740473300.605714,0.37577953934669495,1.8599999999999999
1740473301.6070871,0.0,0.0
1740473302.6212876,0.3759101927280426,1.8609000000000058
1740473303.631014,0.0,0.0
1740473304.6321912,0.3759188950061798,1.8609599999999908
1740473305.6339247,0.0,0.0
1740473306.635531,0.37577953934669495,1.8599999999999999
1740473307.6370823,0.0,0.0
1740473308.6387827,0.37577953934669495,1.8599999999999999
1740473309.6504698,0.0,0.0
1740473310.6764302,0.3759188950061798,1.8609599999999908
1740473311.7084434,0.0,0.0
1740473312.710273,0.3759188950061798,1.8609599999999908
1740473313.7120628,0.0,0.0
1740473314.7135515,0.37577953934669495,1.8599999999999999
1740473315.7157803,0.0,0.0
1740473316.7187219,0.37577953934669495,1.8599999999999999
1740473317.7251108,0.0,0.0
1740473318.725966,0.3759188950061798,1.8609600000000044
1740473319.7277894,0.0,0.0
1740473320.728608,0.37577953934669495,1.8599999999999999
1740473321.733183,0.0,0.0
1740473322.7392058,0.37577953934669495,1.8599999999999999
1740473323.7410533,0.0,0.0
1740473324.770379,0.3760494589805603,1.8618599999999967
1740473325.772583,0.0,0.0
1740473326.7746847,0.37577953934669495,1.8599999999999999
1740473327.7812397,0.0,0.0
1740473328.8157492,0.37605810165405273,1.8619199999999954
1740473329.8393402,0.0,0.0
1740473330.856832,0.3759188950061798,1.8609600000000044
1740473331.8582199,0.0,0.0
1740473332.8831766,0.3760494589805603,1.8618599999999967
1740473333.9037528,0.0,0.0
1740473334.9080088,0.37577953934669495,1.8599999999999999
1740473335.9249778,0.0,0.0
1740473336.9487007,0.3760494589805603,1.8618600000000105
1740473337.977718,0.0,0.0
1740473339.0052495,0.3759101927280426,1.8609000000000058
1740473340.006884,0.0,0.0
1740473341.0146546,0.37577953934669495,1.8599999999999999
1740473342.018966,0.0,0.0
1740473343.0221791,0.37577953934669495,1.8599999999999999
1740473344.0295653,0.0,0.0
1740473345.0311897,0.37577953934669495,1.8599999999999999
1740473346.0439003,0.0,0.0
1740473347.059905,0.3759188950061798,1.8609600000000044
1740473348.0657694,0.0,0.0
1740473349.073936,0.3759101927280426,1.8609000000000058
1740473350.0867686,0.0,0.0
1740473351.0939932,0.37577953934669495,1.8599999999999999
1740473352.0969985,0.0,0.0
1740473353.1156816,0.3759188950061798,1.8609600000000044
1740473354.14891,0.0,0.0
1740473355.1572177,0.37577953934669495,1.8599999999999999
1740473356.1806293,0.0,0.0
1740473357.1818419,0.37577953934669495,1.8599999999999999
1740473358.1832864,0.0,0.0
1740473359.1904655,0.37577953934669495,1.8599999999999999
1740473360.1973984,0.0,0.0
1740473361.2108226,0.3759188950061798,1.8609599999999908
1740473362.2265816,0.0,0.0
1740473363.234222,0.37577953934669495,1.8599999999999999
1740473364.2422335,0.0,0.0
1740473365.2506607,0.37577953934669495,1.8599999999999999
1740473366.2526069,0.0,0.0
1740473367.2595766,0.3759188950061798,1.8609599999999908
1740473368.2799985,0.0,0.0
1740473369.2901437,0.3759188950061798,1.8609599999999908
1740473370.3327007,0.0,0.0
1740473371.3635619,0.37605810165405273,1.8619199999999954
1740473372.5218747,0.0,0.0
1740473373.5744822,0.3763188421726227,1.8637200000000074
1740473374.5993347,0.0,0.0
1740473375.612559,0.3759188950061798,1.8609600000000044
1740473376.6218612,0.0,0.0
1740473377.6468,0.3759188950061798,1.8609599999999908
1740473378.7578402,0.0,0.0
1740473379.7777286,0.3759101927280426,1.8609000000000058
1740473380.7867298,0.0,0.0
1740473381.78844,0.3759188950061798,1.8609599999999908
1740473382.789665,0.0,0.0
1740473383.8039744,0.3759188950061798,1.8609600000000044
1740473384.8317757,0.0,0.0
1740473385.8390994,0.3759188950061798,1.8609599999999908
1740473386.844822,0.0,0.0
1740473387.8469794,0.37577953934669495,1.8599999999999999
1740473388.8490486,0.0,0.0
1740473389.8497653,0.37577953934669495,1.8599999999999999
1740473390.8748562,0.0,0.0
1740473391.9056304,0.3760494589805603,1.8618599999999967
1740473392.9121659,0.0,0.0
1740473393.9148538,0.3759188950061798,1.8609599999999908
1740473394.9163709,0.0,0.0
1740473395.9292636,0.3759188950061798,1.8609600000000044
1740473396.9575427,0.0,0.0
1740473397.9642494,0.3759188950061798,1.8609599999999908
1740473398.9835966,0.0,0.0
1740473399.9844086,0.37577953934669495,1.8599999999999999
1740473400.993091,0.0,0.0
1740473401.9944627,0.37577953934669495,1.8599999999999999
1740473403.0031214,0.0,0.0
1740473404.0374894,0.3760494589805603,1.8618599999999967
1740473405.0582151,0.0,0.0
1740473406.059837,0.37577953934669495,1.8599999999999999
1740473407.060756,0.0,0.0
1740473408.0647907,0.37577953934669495,1.8599999999999999
1740473409.0666895,0.0,0.0
1740473410.0677507,0.37577953934669495,1.8599999999999999
1740473411.092823,0.0,0.0
1740473412.1083784,0.3759188950061798,1.8609600000000044
1740473413.1112974,0.0,0.0
1740473414.1122746,0.37577953934669495,1.8599999999999999
1740473415.1146631,0.0,0.0
1740473416.124618,0.3759101927280426,1.8609000000000058
1740473417.161981,0.0,0.0
1740473418.165042,0.3759188950061798,1.8609599999999908
1740473419.1665719,0.0,0.0
1740473420.1684055,0.37577953934669495,1.8599999999999999
1740473421.169614,0.0,0.0
1740473422.1755185,0.37577953934669495,1.8599999999999999
1740473423.1780527,0.0,0.0
1740473424.1826491,0.3759188950061798,1.8609600000000044
1740473425.1850202,0.0,0.0
1740473426.1889548,0.37577953934669495,1.8599999999999999
1740473427.255524,0.0,0.0
1740473428.3003967,0.3761885464191437,1.8628199999999877
1740473429.322913,0.0,0.0
1740473430.35031,0.3759188950061798,1.8609599999999908
1740473431.3611095,0.0,0.0
1740473432.3678212,0.3759101927280426,1.8609000000000058
1740473433.3858168,0.0,0.0
1740473434.4226604,0.3760494589805603,1.8618599999999967
1740473435.435338,0.0,0.0
1740473436.4364345,0.37577953934669495,1.8599999999999999
1740473437.4611382,0.0,0.0
1740473438.5001273,0.3760494589805603,1.8618600000000105
1740473439.5217874,0.0,0.0
1740473440.524409,0.3759101927280426,1.8609000000000058
1740473441.528414,0.0,0.0
1740473442.529658,0.37577953934669495,1.8599999999999999
1740473443.5306575,0.0,0.0
1740473444.5337439,0.37577953934669495,1.8599999999999999
1740473445.5353343,0.0,0.0
1740473446.545168,0.3759188950061798,1.8609599999999908
1740473447.5639026,0.0,0.0
1740473448.5655031,0.37577953934669495,1.8599999999999999
1740473449.56924,0.0,0.0
1740473450.5710597,0.3759101927280426,1.8609000000000058
1740473451.5724368,0.0,0.0
1740473452.5757122,0.37577953934669495,1.8599999999999999
1740473453.5815272,0.0,0.0
1740473454.5967488,0.3759188950061798,1.8609599999999908
1740473455.5978267,0.0,0.0
1740473456.6000051,0.37577953934669495,1.8599999999999999
1740473457.602204,0.0,0.0
1740473458.6192367,0.3759101927280426,1.8609000000000058
1740473459.6316452,0.0,0.0
1740473460.6326854,0.3759188950061798,1.8609599999999908
1740473461.6349046,0.0,0.0
1740473462.6420043,0.37577953934669495,1.8599999999999999
1740473463.6430082,0.0,0.0
1740473464.644021,0.37577953934669495,1.8599999999999999
1740473465.6673691,0.0,0.0
1740473466.708717,0.3760494589805603,1.8618600000000105
1740473467.7212944,0.0,0.0
1740473468.7235067,0.37577953934669495,1.8599999999999999
1740473469.7256303,0.0,0.0
1740473470.727269,0.37577953934669495,1.8599999999999999
1740473471.7292426,0.0,0.0
1740473472.7310736,0.37577953934669495,1.8599999999999999
1740473473.7397947,0.0,0.0
1740473474.7538269,0.3759101927280426,1.8609000000000058
1740473475.755768,0.0,0.0
1740473476.7586837,0.3759188950061798,1.8609599999999908
1740473477.7593021,0.0,0.0
1740473478.763638,0.37577953934669495,1.8599999999999999
1740473479.7727473,0.0,0.0
1740473480.7856948,0.37577953934669495,1.8599999999999999
1740473481.823601,0.0,0.0
1740473482.8276017,0.37577953934669495,1.8599999999999999
1740473483.8313923,0.0,0.0
1740473484.8350427,0.3759188950061798,1.8609599999999908
1740473485.839049,0.0,0.0
1740473486.848782,0.37577953934669495,1.8599999999999999
1740473487.8593786,0.0,0.0
1740473488.897842,0.37617990374565125,1.8627600000000029
1740473489.902447,0.0,0.0
1740473490.9040425,0.37577953934669495,1.8599999999999999
1740473491.9312642,0.0,0.0
1740473492.9412832,0.37577953934669495,1.8599999999999999
1740473493.9456356,0.0,0.0
1740473494.9490333,0.37577953934669495,1.8599999999999999
1740473495.9504077,0.0,0.0
1740473496.9785964,0.37605810165405273,1.8619199999999954
1740473497.9864497,0.0,0.0
1740473499.0080137,0.3760494589805603,1.8618599999999967
1740473500.0093994,0.0,0.0
1740473501.0109878,0.37577953934669495,1.8599999999999999
1740473502.0122924,0.0,0.0
